ai41_prediction,failure_type,ai41_confidence,sensor_anomaly_score,swat_status,ppe_risk_score,helmet_missing,vest_missing,mask_missing,worker_count,vehicle_count,machinery_count,compliance_score,permit_conflict_score,shift_context_score,permit_type,permit_active,maintenance_active,isolation_verified,workers_in_zone,supervisor_present,shift_change_flag,is_critical
0,No Failure,0.32413682981354935,0.057545016590147,Normal,0.0,0,0,0,3,2,0,1.0,0.16798161486607552,0.009951801866904324,ELECTRICAL,1,0,0,2,1,0,0
0,No Failure,0.1,0.563298659293906,Warning,0.125,1,0,0,8,1,1,0.875,0.08317269649392238,0.8320183851339245,NONE,0,0,0,8,0,1,0
0,No Failure,0.17901317719024532,0.0888870674041497,Normal,0.0,0,0,0,3,1,2,1.0,0.012128434984274237,0.012128434984274237,NONE,0,0,0,3,1,0,0
0,No Failure,0.3920774176697428,0.05422687937801518,Normal,0.5,1,0,0,2,1,1,0.5,0.0006750827306328381,0.008162571153159897,NONE,0,0,1,1,1,0,0
0,No Failure,0.2446095750030368,0.10287950430123838,Normal,0.0,0,0,0,1,1,0,1.0,0.009951801866904324,0.009951801866904324,NONE,0,0,0,2,1,0,0
0,No Failure,0.25202692437549723,0.6311354937982175,Warning,0.0,0,0,0,4,0,1,1.0,0.2689414213699951,0.01798620996209156,HOT_WORK,1,0,0,5,1,0,1
0,No Failure,0.4,0.09484021009814302,Normal,0.0,0,0,0,1,0,1,1.0,0.004966801650056961,0.03557118927263618,NONE,0,1,1,1,1,0,0
0,No Failure,0.4,0.021891926806708633,Normal,0.0,0,0,0,0,0,0,1.0,0.008162571153159897,0.008162571153159897,NONE,0,0,0,1,1,0,0
0,No Failure,0.29844499922364637,0.06702698302751015,Normal,0.0,0,0,0,3,0,1,1.0,0.16798161486607552,0.009951801866904324,ELECTRICAL,1,0,0,2,1,0,0
0,No Failure,0.4,0.03147807426801046,Normal,0.0,0,0,0,2,0,1,1.0,0.16798161486607552,0.009951801866904324,ELECTRICAL,1,0,0,2,1,0,0
0,No Failure,0.20683073739537053,0.040699990735479065,Normal,0.0,0,0,0,3,0,0,1.0,0.009951801866904324,0.009951801866904324,NONE,0,0,0,2,1,0,0
0,No Failure,0.2560783058799686,0.040030261249728215,Normal,0.3333333333333333,1,0,0,3,3,1,0.6666666666666667,0.16798161486607552,0.06913842034334682,ELECTRICAL,1,0,0,2,0,0,0
0,No Failure,0.1313012574910558,0.07038877985430264,Normal,0.0,0,0,0,8,0,2,1.0,0.3543436937742046,0.026596993576865863,ELECTRICAL,1,0,0,7,1,0,0
0,No Failure,0.4,0.07536214952299744,Normal,0.0,0,0,0,3,1,1,1.0,0.16798161486607552,0.009951801866904324,CONFINED_SPACE,1,0,0,2,1,0,0
0,No Failure,0.37139577947994973,0.10832356506882153,Normal,0.0,0,0,0,3,0,0,1.0,0.45016600268752216,0.23147521650098238,ELECTRICAL,1,0,0,4,1,1,0
0,No Failure,0.2953556158444875,0.14635130118106468,Normal,0.0,0,0,0,1,0,2,1.0,0.004966801650056961,0.03557118927263618,NONE,0,1,1,1,1,0,0
0,No Failure,0.29723401901040475,0.05192485118397906,Normal,0.0,0,0,0,2,0,0,1.0,0.019840305734077503,0.52497918747894,NONE,0,1,1,3,1,1,0
0,No Failure,0.3782521795566058,0.4646610172894548,Warning,0.0,0,0,0,3,1,0,1.0,0.45016600268752216,0.23147521650098238,CONFINED_SPACE,1,0,0,4,1,1,0
0,No Failure,0.1,0.07681410032006047,Normal,0.0,0,0,0,3,0,0,1.0,0.01984030573407751,0.012128434984274237,ELECTRICAL,1,0,1,3,1,0,0
0,No Failure,0.1,0.4366656186753496,Warning,0.0,0,0,0,0,2,0,1.0,0.004070137715896128,0.02931223075135632,NONE,0,1,1,0,1,0,0
2,Heat Dissipation Failure,0.7462851058780025,0.16242727749043043,Normal,0.0,0,0,0,4,0,1,1.0,0.02931223075135632,0.01798620996209156,ELECTRICAL,1,0,1,5,1,0,1
0,No Failure,0.4,0.033349271274518935,Normal,0.0,0,0,0,7,0,0,1.0,0.13010847436299786,0.401312339887548,HOT_WORK,1,0,1,8,1,1,0
0,No Failure,0.1,0.09283013526763899,Normal,0.0,0,0,0,6,0,2,1.0,0.21416501695744142,0.09112296101485616,HOT_WORK,1,1,1,6,1,0,0
0,No Failure,0.34105657611690404,0.07531819628785968,Normal,0.0,0,0,0,1,1,0,1.0,0.008162571153159897,0.008162571153159897,NONE,0,0,0,1,1,0,0
0,No Failure,0.34344153336919153,0.12187983631803871,Normal,0.0,0,0,0,2,1,1,1.0,0.009951801866904324,0.009951801866904324,NONE,0,0,0,2,1,0,0
0,No Failure,0.1,0.11858528073016769,Normal,0.0,0,0,0,5,0,0,1.0,0.549833997312478,0.3100255188723876,HOT_WORK,1,0,0,6,1,1,0
0,No Failure,0.3185297059854933,0.16649870494119942,Normal,0.5,1,0,0,2,1,0,0.5,0.19781611144141825,0.012128434984274237,CONFINED_SPACE,1,0,0,3,1,0,0
0,No Failure,0.3618017661243531,0.071133570971235,Normal,0.5,1,0,0,2,0,3,0.5,0.04310725494108614,0.16798161486607552,CONFINED_SPACE,1,0,1,2,1,1,0
0,No Failure,0.12402125596168144,0.21223845056133891,Normal,0.0,0,0,0,4,0,0,1.0,0.401312339887548,0.19781611144141825,HOT_WORK,1,0,0,3,1,1,0
0,No Failure,0.20686512339928245,0.08018508084607154,Normal,0.0,0,0,0,5,0,2,1.0,0.3775406687981454,0.6224593312018546,ELECTRICAL,1,1,1,5,1,1,0
0,No Failure,0.10939855232217889,0.03881911865884115,Normal,0.0,0,0,0,4,0,2,1.0,0.02931223075135632,0.01798620996209156,HOT_WORK,1,0,1,5,1,0,0
0,No Failure,0.4,0.05355440547721675,Normal,0.0,0,0,0,3,1,1,1.0,0.0008244246863982953,0.009951801866904324,NONE,0,0,1,2,1,0,0
0,No Failure,0.14666937765622146,0.2069267446225011,Normal,0.25,0,1,0,4,1,1,0.75,0.5,0.2689414213699951,ELECTRICAL,1,0,0,5,1,1,0
0,No Failure,0.34452967330521095,0.038108170400114987,Normal,0.0,0,0,0,6,0,0,1.0,0.3100255188723876,0.021881270936130476,HOT_WORK,1,0,0,6,1,0,0
0,No Failure,0.11678822068782614,0.08632809735581333,Normal,0.0,0,0,0,3,0,1,1.0,0.401312339887548,0.19781611144141825,HOT_WORK,1,0,0,3,1,1,0
0,No Failure,0.4,0.07873806389972729,Normal,0.0,0,0,0,3,0,0,1.0,0.009951801866904324,0.009951801866904324,NONE,0,0,0,2,1,0,0
0,No Failure,0.4,0.02129618861159498,Normal,0.0,0,0,0,7,1,0,1.0,0.5986876601124521,0.3543436937742046,HOT_WORK,1,0,0,7,1,1,0
0,No Failure,0.2716790882167741,0.14842291548618458,Normal,0.0,0,0,0,1,0,2,1.0,0.0066928509242848554,0.0066928509242848554,NONE,0,0,0,0,1,0,0
0,No Failure,0.3736818646443454,0.041259343621158386,Normal,0.0,0,0,0,2,0,1,1.0,0.401312339887548,0.19781611144141825,ELECTRICAL,1,0,0,3,1,1,0
0,No Failure,0.19765620956103996,0.464445534595634,Warning,0.0,0,0,0,0,0,0,1.0,0.0066928509242848554,0.0066928509242848554,NONE,0,0,0,0,1,0,0
0,No Failure,0.35188026905906944,0.057588730033288384,Normal,0.0,0,0,0,1,0,6,1.0,0.004966801650056961,0.21416501695744142,NONE,0,1,1,1,0,0,0
0,No Failure,0.4,0.4184969024107681,Warning,0.5,0,1,0,2,0,2,0.5,0.009951801866904324,0.009951801866904324,NONE,0,0,0,2,1,0,0
0,No Failure,0.1907311647437886,0.034696218882048,Normal,0.0,0,0,0,2,1,2,1.0,0.16798161486607552,0.009951801866904324,ELECTRICAL,1,0,0,2,1,0,0
0,No Failure,0.25962454582242495,0.0535849177874959,Normal,0.0,0,0,0,0,0,0,1.0,0.14185106490048777,0.008162571153159897,ELECTRICAL,1,0,0,1,1,0,0
0,No Failure,0.26597967697683267,0.3243013864744853,Normal,0.0,0,0,0,1,0,2,1.0,0.16798161486607552,0.009951801866904324,ELECTRICAL,1,0,0,2,1,0,0
0,No Failure,0.17270319386797897,0.40976183110163333,Warning,0.0,0,0,0,9,1,2,1.0,0.574442516811659,0.9644288107273639,CONFINED_SPACE,1,1,1,9,0,1,1
0,No Failure,0.3981553758562058,0.1426942234558497,Normal,0.0,0,0,0,1,1,1,1.0,0.004070137715896128,0.02931223075135632,NONE,0,1,1,0,1,0,0
0,No Failure,0.32160843581404946,0.17405390496220824,Normal,0.0,0,0,0,1,0,2,1.0,0.009951801866904324,0.009951801866904324,NONE,0,0,0,2,1,0,0
0,No Failure,0.4,0.07082348721255158,Normal,0.0,0,0,0,5,1,4,1.0,0.013386917827664779,0.4255574831883411,NONE,0,1,1,6,0,0,0
0,No Failure,0.31275796171256504,0.21388024443423342,Normal,0.0,0,0,0,2,0,2,1.0,0.19781611144141825,0.012128434984274237,ELECTRICAL,1,0,0,3,1,0,0
0,No Failure,0.18850539443071043,0.5115790788844201,Warning,0.0,0,0,0,2,0,1,1.0,0.009951801866904324,0.009951801866904324,NONE,0,0,0,2,1,0,0
0,No Failure,0.4,0.09254255290944337,Normal,0.0,0,0,0,0,0,3,1.0,0.004966801650056961,0.03557118927263618,NONE,0,1,1,1,1,0,0
0,No Failure,0.37744512545457143,0.02488269423211871,Normal,0.0,0,0,0,5,1,0,1.0,0.549833997312478,0.3100255188723876,CONFINED_SPACE,1,0,0,6,1,1,0
0,No Failure,0.4,0.044678129144657214,Normal,0.0,0,0,0,2,0,1,1.0,0.19781611144141825,0.012128434984274237,HOT_WORK,1,0,0,3,1,0,0
0,No Failure,0.2517169072090866,0.1097920431102593,Normal,0.0,0,0,0,6,0,2,1.0,0.5,0.2689414213699951,ELECTRICAL,1,0,0,5,1,1,0
0,No Failure,0.2998598853407961,0.1988679525750053,Normal,0.0,0,0,0,2,0,0,1.0,0.008162571153159897,0.008162571153159897,NONE,0,0,0,1,1,0,0
0,No Failure,0.4,0.6213018233353107,Warning,0.0,0,0,0,2,0,1,1.0,0.008162571153159897,0.008162571153159897,NONE,0,0,0,1,1,0,0
0,No Failure,0.4,0.09755318916438244,Normal,0.0,0,0,0,2,1,1,1.0,0.012128434984274237,0.012128434984274237,NONE,0,0,0,3,1,0,0
0,No Failure,0.4,0.26201333281094663,Normal,0.0,0,0,0,3,0,2,1.0,0.007391541344281971,0.28905049737499605,NONE,0,1,1,3,0,0,0
0,No Failure,0.3577444786716076,0.20570643920589837,Normal,0.0,0,0,0,5,0,0,1.0,0.4255574831883411,0.9370266439430035,HOT_WORK,1,1,1,6,0,1,1
0,No Failure,0.17869060837879605,0.0357383517450625,Normal,0.0,0,0,0,1,0,0,1.0,0.14185106490048777,0.008162571153159897,ELECTRICAL,1,0,0,1,1,0,0
0,No Failure,0.32215502099959975,0.10651650907665242,Normal,0.0,0,0,0,5,0,2,1.0,0.23147521650098238,0.09975048911968513,HOT_WORK,1,0,0,4,0,0,0
0,No Failure,0.3930038419747254,0.11951451024814598,Normal,0.0,0,0,0,2,0,0,1.0,0.012128434984274237,0.012128434984274237,NONE,0,0,0,3,1,0,0
0,No Failure,0.20686462759293395,0.058101120288062316,Normal,0.0,0,0,0,2,0,0,1.0,0.13010847436299786,0.28905049737499605,HOT_WORK,1,1,1,3,0,0,0
0,No Failure,0.1,0.046083708620469996,Normal,0.0,0,0,0,0,1,0,1.0,0.0006750827306328381,0.008162571153159897,NONE,0,0,1,1,1,0,0
0,No Failure,0.1,0.14261300658102996,Normal,0.0,0,0,0,5,0,1,1.0,0.5,0.7310585786300049,HOT_WORK,1,0,0,5,0,1,1
0,No Failure,0.275073588740609,0.10711278972280246,Normal,0.0,0,0,0,1,0,1,1.0,0.09112296101485616,0.03557118927263618,ELECTRICAL,1,1,1,1,1,0,0
0,No Failure,0.3551414845588547,0.07903299550319307,Normal,0.0,0,0,0,3,0,2,1.0,0.401312339887548,0.19781611144141825,ELECTRICAL,1,0,0,3,1,1,0
0,No Failure,0.22592555849441054,0.08448378194012265,Normal,0.0,0,0,0,4,1,1,1.0,0.5,0.2689414213699951,CONFINED_SPACE,1,0,0,5,1,1,0
0,No Failure,0.14704243554185875,0.08562184462809068,Normal,0.0,0,0,0,3,1,0,1.0,0.0012293986212774202,0.014774031693273055,NONE,0,0,1,4,1,0,0
0,No Failure,0.2660846877912883,0.12767199315367173,Normal,0.0,0,0,0,1,0,0,1.0,0.009951801866904324,0.009951801866904324,NONE,0,0,0,2,1,0,0
0,No Failure,0.25356923472099724,0.37246493090891397,Normal,0.0,0,0,0,3,0,0,1.0,0.19781611144141825,0.012128434984274237,ELECTRICAL,1,0,0,3,1,0,0
0,No Failure,0.21787480869592207,0.07654321649433786,Normal,0.0,0,0,0,3,0,3,1.0,0.0008244246863982953,0.009951801866904324,NONE,0,0,1,2,1,0,0
0,No Failure,0.4,0.45741627540843816,Warning,0.0,0,0,0,0,0,2,1.0,0.0066928509242848554,0.0066928509242848554,NONE,0,0,0,0,1,0,0
0,No Failure,0.28052662132246736,0.03401899078267504,Normal,0.0,0,0,0,4,0,3,1.0,0.05215356307841774,0.19781611144141825,HOT_WORK,1,0,1,3,1,1,0
0,No Failure,0.37797859719342913,0.10736303700206458,Normal,0.0,0,0,0,0,0,3,1.0,0.21416501695744142,0.425557483188341,HOT_WORK,1,1,1,1,1,1,0
0,No Failure,0.2262097641449416,0.08001932939353049,Normal,0.0,0,0,0,2,2,0,1.0,0.008162571153159897,0.008162571153159897,NONE,0,0,0,1,1,0,0
0,No Failure,0.4,0.033120163619752806,Normal,0.0,0,0,0,2,1,2,1.0,0.009951801866904324,0.009951801866904324,NONE,0,0,0,2,1,0,0
0,No Failure,0.4,0.13641490144624444,Normal,0.0,0,0,0,2,0,0,1.0,0.009951801866904324,0.009951801866904324,NONE,0,0,0,2,1,0,0
0,No Failure,0.21910887163609424,0.1412166847845487,Normal,0.0,0,0,0,9,1,0,1.0,0.06297335605699649,0.039165722796764356,HOT_WORK,1,0,1,9,1,0,0
0,No Failure,0.1,0.3336572670026388,Normal,0.0,0,0,0,2,1,2,1.0,0.13010847436299786,0.05215356307841772,ELECTRICAL,1,1,1,3,1,0,0
0,No Failure,0.32258486154949045,0.08741109524524963,Normal,0.0,0,0,0,5,0,0,1.0,0.5,0.2689414213699951,CONFINED_SPACE,1,0,0,5,1,1,0
0,No Failure,0.1,0.03441819214501139,Normal,0.0,0,0,0,4,0,2,1.0,0.13010847436299786,0.05215356307841772,ELECTRICAL,1,1,1,3,1,0,0
0,No Failure,0.29368726179985283,0.05677751135960498,Normal,0.0,0,0,0,2,2,1,1.0,0.13010847436299786,0.28905049737499605,ELECTRICAL,1,1,1,3,0,0,0
0,No Failure,0.3420241446900197,0.3825989659950059,Normal,0.0,0,0,0,2,1,0,1.0,0.16798161486607552,0.009951801866904324,CONFINED_SPACE,1,0,0,2,1,0,0
0,No Failure,0.4,0.16633778713874936,Normal,0.5,0,1,0,2,1,1,0.5,0.026596993576865863,0.16798161486607552,NONE,0,0,0,2,1,1,0
0,No Failure,0.1,0.19957321001802572,Normal,0.0,0,0,0,6,0,0,1.0,0.5,0.2689414213699951,HOT_WORK,1,0,0,5,1,1,0
0,No Failure,0.23327502156380028,0.10281750680450476,Normal,0.0,0,0,0,5,0,1,1.0,0.009013298652847822,0.06297335605699649,NONE,0,1,1,4,1,0,0
0,No Failure,0.4,0.05627768274892578,Normal,0.14285714285714285,0,1,0,7,0,2,0.8571428571428572,0.10909682119561298,0.3543436937742046,ELECTRICAL,1,0,1,7,1,1,0
0,No Failure,0.2037705597829677,0.035268183392226704,Normal,0.0,0,0,0,1,0,0,1.0,0.009951801866904324,0.009951801866904324,NONE,0,0,0,2,1,0,0
0,No Failure,0.1,0.2289837552032427,Normal,0.0,0,0,0,3,2,2,1.0,0.009951801866904324,0.009951801866904324,NONE,0,0,0,2,1,0,0
0,No Failure,0.1576301694023306,0.1906216609492534,Normal,0.0,0,0,0,3,0,2,1.0,0.45016600268752216,0.23147521650098238,CONFINED_SPACE,1,0,0,4,1,1,0
0,No Failure,0.24451820924422707,0.17052939002800965,Normal,0.0,0,0,0,2,0,0,1.0,0.009951801866904324,0.009951801866904324,NONE,0,0,0,2,1,0,0
0,No Failure,0.2436273939727507,0.34702621624358326,Normal,0.0,0,0,0,7,1,0,1.0,0.549833997312478,0.3100255188723876,HOT_WORK,1,0,0,6,1,1,0
0,No Failure,0.2134542060029111,0.03535044616156132,Normal,0.0,0,0,0,4,0,2,1.0,0.19781611144141825,0.012128434984274237,CONFINED_SPACE,1,0,0,3,1,0,0
0,No Failure,0.12488306239851711,0.624037749605708,Warning,0.0,0,0,0,0,2,2,1.0,0.0066928509242848554,0.0066928509242848554,NONE,0,0,0,0,1,0,0
0,No Failure,0.4,0.015333868577834973,Normal,0.0,0,0,0,0,0,0,1.0,0.008162571153159897,0.008162571153159897,NONE,0,0,0,1,1,0,0
0,No Failure,0.1,0.09009381783586756,Normal,0.0,0,0,0,2,0,1,1.0,0.008162571153159897,0.008162571153159897,NONE,0,0,0,1,1,0,0
0,No Failure,0.18744646006802007,0.02404832873570279,Normal,0.0,0,0,0,0,0,1,1.0,0.0066928509242848554,0.0066928509242848554,NONE,0,0,0,0,1,0,0
0,No Failure,0.19419654883372212,0.2594174969981666,Normal,0.0,0,0,0,0,0,0,1.0,0.008162571153159897,0.008162571153159897,NONE,0,0,0,1,1,0,0
5,Random Failure,0.9502529783096033,0.04758509069983341,Normal,0.25,0,1,0,4,0,4,0.75,0.13010847436299786,0.05215356307841772,ELECTRICAL,1,1,1,3,1,0,1
3,Power Failure,0.7,0.024096441458716904,Normal,0.0,0,0,0,0,0,0,1.0,0.0066928509242848554,0.0066928509242848554,NONE,0,0,0,0,1,0,0
0,No Failure,0.2378877710075579,0.014910538111493832,Normal,0.0,0,0,0,3,0,1,1.0,0.13010847436299786,0.05215356307841772,HOT_WORK,1,1,1,3,1,0,0
0,No Failure,0.3859875975642404,0.05491141555714735,Normal,0.25,0,0,1,4,0,1,0.75,0.1544652650835347,0.33181222783183384,CONFINED_SPACE,1,1,1,4,0,0,1
0,No Failure,0.23141767973529795,0.08669629211783202,Normal,0.3333333333333333,0,0,1,3,0,0,0.6666666666666667,0.35434369377420455,0.16798161486607552,CONFINED_SPACE,1,0,0,2,1,1,0
0,No Failure,0.4,0.021891119437013024,Normal,0.0,0,0,0,2,0,1,1.0,0.0008244246863982953,0.009951801866904324,NONE,0,0,1,2,1,0,0
0,No Failure,0.1446282420016424,0.02168453550274776,Normal,0.0,0,0,0,0,0,1,1.0,0.004070137715896128,0.02931223075135632,NONE,0,1,1,0,1,0,0
0,No Failure,0.4,0.0300254414119217,Normal,0.0,0,0,0,2,0,3,1.0,0.0060598014915841155,0.04310725494108614,NONE,0,1,1,2,1,0,0
0,No Failure,0.3417833051314225,0.061396638270828044,Normal,0.0,0,0,0,1,1,1,1.0,0.16798161486607552,0.009951801866904324,ELECTRICAL,1,0,0,2,1,0,0
0,No Failure,0.21501274792134784,0.2383237198323458,Normal,1.0,1,0,0,0,0,3,0.0,0.0066928509242848554,0.0066928509242848554,NONE,0,0,0,0,1,0,0
0,No Failure,0.4,0.3208612850159281,Normal,0.0,0,0,0,3,0,0,1.0,0.28905049737499605,0.52497918747894,CONFINED_SPACE,1,1,1,3,1,1,0
0,No Failure,0.1,0.21218580946223878,Normal,0.0,0,0,0,0,0,0,1.0,0.008162571153159897,0.008162571153159897,NONE,0,0,0,1,1,0,0
0,No Failure,0.4,0.19211745109780928,Normal,0.0,0,0,0,0,1,0,1.0,0.004070137715896128,0.02931223075135632,NONE,0,1,1,0,1,0,0
0,No Failure,0.27274198339328076,0.3442939272069762,Normal,0.0,0,0,0,1,1,1,1.0,0.004070137715896128,0.02931223075135632,NONE,0,1,1,0,1,0,0
0,No Failure,0.4,0.08907356350938861,Normal,0.0,0,0,0,3,0,2,1.0,0.1544652650835347,0.33181222783183384,HOT_WORK,1,1,1,4,0,0,0
0,No Failure,0.1,0.09088285022993095,Normal,0.0,0,0,0,3,1,1,1.0,0.3318122278318339,0.574442516811659,CONFINED_SPACE,1,1,1,4,1,1,0
0,No Failure,0.30129714753477066,0.2498848871895181,Normal,0.0,0,0,0,4,0,3,1.0,0.009013298652847822,0.06297335605699649,NONE,0,1,1,4,1,0,0
0,No Failure,0.3333042021505857,0.025284332461308737,Normal,0.0,0,0,0,0,1,0,1.0,0.008162571153159897,0.008162571153159897,NONE,0,0,0,1,1,0,0
0,No Failure,0.4,0.06566596517400451,Normal,0.0,0,0,0,1,1,3,1.0,0.009951801866904324,0.06913842034334682,NONE,0,0,0,2,0,0,0
0,No Failure,0.4,0.04624599286042323,Normal,0.0,0,0,0,2,0,1,1.0,0.009951801866904324,0.009951801866904324,NONE,0,0,0,2,1,0,0
0,No Failure,0.18282631740714617,0.09389369220583058,Normal,0.0,0,0,0,3,1,0,1.0,0.45016600268752216,0.23147521650098238,ELECTRICAL,1,0,0,4,1,1,0
0,No Failure,0.3973956095860993,0.041418553419514795,Normal,0.3333333333333333,1,0,0,3,0,0,0.6666666666666667,0.0060598014915841155,0.04310725494108614,NONE,0,1,1,2,1,0,0
0,No Failure,0.30665100845595017,0.10749593262109043,Normal,0.14285714285714285,0,1,0,7,0,0,0.8571428571428572,0.10909682119561298,0.3543436937742046,HOT_WORK,1,0,1,7,1,1,0
0,No Failure,0.4,0.21114673618094335,Normal,0.0,0,0,0,4,0,0,1.0,0.014774031693273055,0.014774031693273055,NONE,0,0,0,4,1,0,0
0,No Failure,0.16371466394421896,0.6555854266088953,Warning,0.2,0,1,0,5,2,1,0.8,0.0012293986212774202,0.09975048911968513,NONE,0,0,1,4,0,0,0
0,No Failure,0.1,0.2402893152889109,Normal,0.0,0,0,0,7,0,1,1.0,0.5986876601124521,0.3543436937742046,HOT_WORK,1,0,0,7,1,1,0
0,No Failure,0.26563879988081746,0.06480304131420926,Normal,1.0,1,0,0,1,2,1,0.0,0.11920292202211755,0.0066928509242848554,ELECTRICAL,1,0,0,0,1,0,0
0,No Failure,0.3167654825381317,0.048364707095693384,Normal,0.0,0,0,0,2,1,1,1.0,0.026596993576865863,0.16798161486607552,NONE,0,0,0,2,1,1,0
0,No Failure,0.4,0.3767383631299945,Normal,0.0,0,0,0,3,1,0,1.0,0.009951801866904324,0.009951801866904324,NONE,0,0,0,2,1,0,0
0,No Failure,0.4,0.08327386435507807,Normal,0.0,0,0,0,5,2,0,1.0,0.45016600268752216,0.23147521650098238,ELECTRICAL,1,0,0,4,1,1,0
0,No Failure,0.10243542361403067,0.0931098205978336,Normal,0.0,0,0,0,4,1,1,1.0,0.23147521650098238,0.014774031693273055,HOT_WORK,1,0,0,4,1,0,0
0,No Failure,0.4,0.361574546428882,Normal,0.0,0,0,0,2,1,2,1.0,0.19781611144141825,0.08317269649392238,CONFINED_SPACE,1,0,0,3,0,0,0
0,No Failure,0.4,0.34646077057154895,Normal,0.25,1,0,0,4,0,1,0.75,0.07585818002124355,0.7310585786300049,HOT_WORK,1,0,1,5,0,1,1
0,No Failure,0.3454910223918618,0.24793916312835743,Normal,0.0,0,0,0,0,0,0,1.0,0.008162571153159897,0.008162571153159897,NONE,0,0,0,1,1,0,0
0,No Failure,0.4,0.43657705522237183,Warning,0.1,0,1,0,10,1,2,0.9,0.7310585786300049,0.5,HOT_WORK,1,0,0,10,1,1,1
0,No Failure,0.31319943492139235,0.025476134660203844,Normal,0.0,0,0,0,2,0,0,1.0,0.008162571153159897,0.008162571153159897,NONE,0,0,0,1,1,0,0
0,No Failure,0.1,0.05470095920343189,Normal,0.0,0,0,0,3,1,1,1.0,0.009951801866904324,0.009951801866904324,NONE,0,0,0,2,1,0,0
0,No Failure,0.3797519631329499,0.04405483366047687,Normal,0.0,0,0,0,2,0,2,1.0,0.004966801650056961,0.03557118927263618,NONE,0,1,1,1,1,0,0
0,No Failure,0.4,0.2641986616290076,Normal,0.16666666666666666,0,1,0,6,0,3,0.8333333333333334,0.07585818002124355,0.2689414213699951,ELECTRICAL,1,0,1,5,1,1,0
0,No Failure,0.2552995396272232,0.17993486914101667,Normal,0.0,0,0,0,2,0,2,1.0,0.0008244246863982953,0.06913842034334682,NONE,0,0,1,2,0,0,0
0,No Failure,0.1,0.17455209357914708,Normal,0.0,0,0,0,4,0,3,1.0,0.3318122278318339,0.574442516811659,ELECTRICAL,1,1,1,4,1,1,0
0,No Failure,0.1,0.11605229421496027,Normal,0.3333333333333333,0,0,1,3,1,2,0.6666666666666667,0.06297335605699649,0.6899744811276125,HOT_WORK,1,0,1,4,0,1,1
0,No Failure,0.4,0.039297105161638965,Normal,0.0,0,0,0,0,0,0,1.0,0.01098694263059318,0.3775406687981454,NONE,0,1,1,0,1,1,0
0,No Failure,0.4,0.35918761988798636,Normal,0.0,0,0,0,5,0,0,1.0,0.3100255188723876,0.14185106490048782,CONFINED_SPACE,1,0,0,6,0,0,0
2,Heat Dissipation Failure,0.9843102611496934,0.2004273722394684,Normal,0.0,0,0,0,7,1,4,1.0,0.4255574831883411,0.9370266439430035,HOT_WORK,1,1,1,6,0,1,1
0,No Failure,0.21865793065386938,0.11797509018686775,Normal,0.0,0,0,0,5,0,3,1.0,0.1544652650835347,0.06297335605699649,HOT_WORK,1,1,1,4,1,0,0
0,No Failure,0.1,0.04817540957622658,Normal,0.0,0,0,0,1,0,1,1.0,0.009951801866904324,0.009951801866904324,NONE,0,0,0,2,1,0,0
0,No Failure,0.3961256400615875,0.01726128616100756,Normal,0.0,0,0,0,1,1,0,1.0,0.09112296101485616,0.03557118927263618,HOT_WORK,1,1,1,1,1,0,0
0,No Failure,0.38342745659557215,0.10787777930579551,Normal,0.0,0,0,0,0,2,0,1.0,0.0006750827306328381,0.008162571153159897,NONE,0,0,1,1,1,0,0
0,No Failure,0.36611839944166147,0.27339312773407504,Normal,0.0,0,0,0,0,0,2,1.0,0.14185106490048777,0.008162571153159897,ELECTRICAL,1,0,0,1,1,0,0
0,No Failure,0.11986972448590086,0.08760188408590613,Normal,0.0,0,0,0,2,0,2,1.0,0.0008244246863982953,0.009951801866904324,NONE,0,0,1,2,1,0,0
0,No Failure,0.20799187558370533,0.03194137943133918,Normal,0.0,0,0,0,2,1,0,1.0,0.026596993576865863,0.16798161486607552,NONE,0,0,0,2,1,1,0
0,No Failure,0.4,0.17529912714854146,Normal,0.0,0,0,0,2,0,1,1.0,0.004966801650056961,0.03557118927263618,NONE,0,1,1,1,1,0,0
0,No Failure,0.18908486849559286,0.09821071861385705,Normal,0.0,0,0,0,5,0,0,1.0,0.07585818002124355,0.2689414213699951,CONFINED_SPACE,1,0,1,5,1,1,0
0,No Failure,0.4,0.02909967162047651,Normal,0.0,0,0,0,1,0,2,1.0,0.35434369377420455,0.16798161486607552,ELECTRICAL,1,0,0,2,1,1,0
0,No Failure,0.16423598903893827,0.3044468543504983,Normal,0.0,0,0,0,2,1,1,1.0,0.004966801650056961,0.21416501695744142,NONE,0,1,1,1,0,0,0
0,No Failure,0.1537343373229576,0.3496991566533988,Normal,0.0,0,0,0,7,1,2,1.0,0.4255574831883411,0.6681877721681662,CONFINED_SPACE,1,1,1,6,1,1,0
0,No Failure,0.1,0.11433103663227775,Normal,0.0,0,0,0,2,0,1,1.0,0.009951801866904324,0.009951801866904324,NONE,0,0,0,2,1,0,0
0,No Failure,0.4,0.055523823415190944,Normal,0.3333333333333333,1,0,0,3,2,1,0.6666666666666667,0.23147521650098238,0.014774031693273055,ELECTRICAL,1,0,0,4,1,0,0
0,No Failure,0.39225775423832365,0.043197105898814044,Normal,0.2,0,1,0,5,0,0,0.8,0.23147521650098238,0.014774031693273055,ELECTRICAL,1,0,0,4,1,0,0
